id,name,category,duration_hours,cost,open_start,open_end,lat,lon,popularity,tags,source,needs_review
rest_1333829-05-231,Macarons D'amour LLC,restaurant,1.5,10.848115912357631,11.0,22.0,37.780155,-122.4041355,4.2,"food,restaurant",base_pois,False
rest_1190876-06-181,Mai Mai Sandwich & Bakery,restaurant,1.5,17.25715628271427,11.0,22.0,37.783071,-122.4674865,4.2,"food,restaurant",base_pois,False
muni_5335,Main St&Mission St N-FS/BZ,transport,0.1,0.0,0.0,24.0,37.791991,-122.395033,3.5,"muni,transit,stop",base_pois,False
sfo_3365,Maintenance Building - 682,airport,4.050382639717439,0.0,0.0,24.0,37.62370080900007,-122.39898217499996,4.588303016206966,"airport,airport (sfo)",sfo_facilities,False
rest_0379754-01-001,Mandalay Restaurant,restaurant,1.5,31.916855457438267,11.0,22.0,37.785053085,-122.464356784,4.2,"food,restaurant",base_pois,False
biz_1141804-04-171,Mangia! Personal Chef Service,restaurant,1.5214432101579942,24.90347527815484,8.0,22.0,37.779264,-122.409522,4.48506332023607,"restaurant,food services,south of market",registered_businesses,False
rest_1196774-08-181,Mango Crazy,restaurant,1.5,27.143859628800886,11.0,22.0,37.808055,-122.4132615,4.2,"food,restaurant",base_pois,False
rest_0369021-02-001,Mango Medley,restaurant,1.5,40.4914438359968,11.0,22.0,37.760373,-122.504031,4.2,"food,restaurant",base_pois,False
muni_5339,Mansell St&Dartmouth St N-NS/PS,transport,0.1,0.0,0.0,24.0,37.719581,-122.408886,3.5,"muni,transit,stop",base_pois,False
muni_5340,Mansell St&Dartmouth St S-NS/PS,transport,0.1,0.0,0.0,24.0,37.719376,-122.409058,3.5,"muni,transit,stop",base_pois,False
muni_5342,Mansell St&Goettingen St W-FS/PS,transport,0.1,0.0,0.0,24.0,37.720766,-122.404338,3.5,"muni,transit,stop",base_pois,False
muni_5344,Mansell St&Hamilton St S-NS/PS,transport,0.1,0.0,0.0,24.0,37.719892,-122.407088,3.5,"muni,transit,stop",base_pois,False
park_119,Margaret S.Hayward PG,park,1.5,0.0,6.0,22.0,37.78087014,-122.42542743,4.0,"park,Neighborhood Park or Playground",base_pois,False
rest_1312310-08-221,Maria De Lourdes Villegas,restaurant,1.5,13.020715687836384,11.0,22.0,37.793220798,-122.393307322,4.2,"food,restaurant",base_pois,False
muni_4729,Marina Blvd&Laguna St Sw-Ns-Bz,transport,0.2771982846933703,0.0,5.0,24.0,37.805118,-122.432185,3.998607123670268,"transport,muni,transit",muni_stops,True
rest_1369190-08-241,Marina Indian Cuisine,restaurant,1.5,43.8103605191787,11.0,22.0,37.800423,-122.433939,4.2,"food,restaurant",base_pois,False
rest_1257686-08-201,Marinucci's,restaurant,1.5,47.858640261880375,11.0,22.0,37.77966564,-122.495863215,4.2,"food,restaurant",base_pois,False
park_957479,Mariposa Park,park,1.5,0.0,6.0,22.0,37.76462447,-122.39177276,4.0,"park,Neighborhood Park or Playground",base_pois,False
park_142,Maritime Plaza,park,1.5,0.0,6.0,22.0,37.79561019,-122.39925209,4.0,"park,Civic Plaza or Square",base_pois,False
muni_5645,Market St&5th St S-NS/SI,transport,0.1,0.0,0.0,24.0,37.783886,-122.408141,3.5,"muni,transit,stop",base_pois,False
muni_5647,Market St&6Th St S-Ns/Si,transport,0.38740884704418743,0.0,5.0,24.0,37.782102,-122.4104,3.5555330606373627,"transport,muni,transit",muni_stops,True
muni_5658,Market St&Beale St E-FS/BZ,transport,0.1,0.0,0.0,24.0,37.792572,-122.397016,3.5,"muni,transit,stop",base_pois,False
muni_5667,Market St&Castro St E-NS/SB,transport,0.1,0.0,0.0,24.0,37.763022,-122.434979,3.5,"muni,transit,stop",base_pois,False
muni_5662,Market St&Church St SW-NS/SI,transport,0.1,0.0,0.0,24.0,37.76725,-122.429214,3.5,"muni,transit,stop",base_pois,False
muni_5673,Market St&Gough St S-NS/SI,transport,0.1,0.0,0.0,24.0,37.772875,-122.421991,3.5,"muni,transit,stop",base_pois,False
muni_7423,Market St&Hyde St N-Ns/Bz,transport,0.1551967061189604,0.0,5.0,24.0,37.778784,-122.414723,3.8636295102397593,"transport,muni,transit",muni_stops,True
muni_5676,Market St&Hyde St N-NS/SI,transport,0.1,0.0,0.0,24.0,37.779105,-122.414379,3.5,"muni,transit,stop",base_pois,False
muni_5680,Market St&Larkin St N-Ns/Si,transport,0.35338163739513484,0.0,5.0,24.0,37.777598,-122.416236,3.553028425282806,"transport,muni,transit",muni_stops,True
rest_0369141-01-002,Marnee Thai Restaurant,restaurant,1.5,38.93630456832028,11.0,22.0,37.765134,-122.4667305,4.2,"food,restaurant",base_pois,False
rest_0453964-03-001,Martha & Bros. Coffee Co,restaurant,1.5,14.798634005510651,11.0,22.0,37.790154,-122.3986725,4.2,"food,restaurant",base_pois,False
biz_1006236-09-141,Masala Dosa,restaurant,1.6377900401345777,23.249501573088086,8.0,22.0,37.76265,-122.466555,4.244911670195013,"restaurant,food services,inner sunset",registered_businesses,False
muni_8024,Mason St - Tunnel Top Park NS NE/BB,transport,0.1,0.0,0.0,24.0,37.804289,-122.454166,3.5,"muni,transit,stop",base_pois,False
muni_8027,Mason St - Tunnel Tops Park Fs Se/Ps,transport,0.3042557275401402,0.0,5.0,24.0,37.804146,-122.454418,3.6504739121516105,"transport,muni,transit",muni_stops,True
muni_5358,Mason St&Filbert St E-Mi,transport,0.2789325452396919,0.0,5.0,24.0,37.800965,-122.41258,3.486130995935916,"transport,muni,transit",muni_stops,True
muni_5364,Mason St&Jackson St NE-FS,transport,0.1,0.0,0.0,24.0,37.795513,-122.41154,3.5,"muni,transit,stop",base_pois,False
muni_5365,Mason St&Jackson St NW-NS,transport,0.1,0.0,0.0,24.0,37.795602,-122.411666,3.5,"muni,transit,stop",base_pois,False
muni_5366,Mason St&Pacific Ave Se-Ns,transport,0.36703870663226695,0.0,5.0,24.0,37.7962,-122.411619,3.4472223787372336,"transport,muni,transit",muni_stops,True
muni_5367,Mason St&Pacific Ave SW-FS,transport,0.1,0.0,0.0,24.0,37.79612,-122.411769,3.5,"muni,transit,stop",base_pois,False
biz_1236537-10-191,Matcha Cafe Maiko,restaurant,1.1833181618695403,29.762183975660523,8.0,22.0,37.794123,-122.4061335,4.2102950050872945,"restaurant,food services,chinatown",registered_businesses,False
rest_1314074-09-221,Mattina,restaurant,1.5,12.408280580411471,11.0,22.0,37.787211,-122.434137,4.2,"food,restaurant",base_pois,False
rest_1148163-05-171,Max's Opera Cafe,restaurant,1.5,39.79369564124541,11.0,22.0,37.781388,-122.42142,4.2,"food,restaurant",base_pois,False
biz_1235617-10-191,May Catering,restaurant,1.4718807124294893,27.51474816547665,8.0,22.0,37.75968,-122.390874,4.432594464405724,"restaurant,food services,potrero hill",registered_businesses,False
biz_1340210-08-231,May Lee Chinese Restaurant,restaurant,1.6741530672939646,29.791808367369725,8.0,22.0,37.764873,-122.463981,3.9845044111716565,"restaurant,food services,inner sunset",registered_businesses,False
muni_5385,Mcallister St&Baker St Sw-Ns/Bz,transport,0.297321925916157,0.0,5.0,24.0,37.77731,-122.44185,3.5795728006632785,"transport,muni,transit",muni_stops,True
muni_5390,McAllister St&Divisadero St SW-NS,transport,0.1,0.0,0.0,24.0,37.77773,-122.43851,3.5,"muni,transit,stop",base_pois,False
muni_5391,McAllister St&Fillmore St NW-FS/BZ,transport,0.1,0.0,0.0,24.0,37.77864,-122.43207,3.5,"muni,transit,stop",base_pois,False
muni_5398,Mcallister St&Laguna St Nw-Fs/Bz,transport,0.3749001643458342,0.0,5.0,24.0,37.779304,-122.42717,3.065296134369767,"transport,muni,transit",muni_stops,True
park_88,McCoppin Square,park,1.5,0.0,6.0,22.0,37.7438434,-122.48009851,4.0,"park,Neighborhood Park or Playground",base_pois,False
rest_1035430-07-151,Mcdonald's,restaurant,1.5,29.121938178718874,11.0,22.0,37.727928,-122.3926335,4.2,"food,restaurant",base_pois,False
rest_1132433-01-171,Mcdonald's,restaurant,1.5,44.90321664326272,11.0,22.0,37.779885,-122.4316755,4.2,"food,restaurant",base_pois,False
rest_1132432-01-171,Mcdonald's,restaurant,1.5,39.388784397520524,11.0,22.0,37.808064,-122.4146565,4.2,"food,restaurant",base_pois,False
biz_0928174-04-001,Mcdonalds Potrero,restaurant,1.1979807464169072,35.96934541789314,8.0,22.0,37.765485,-122.40792,4.1113256742600806,"restaurant,food services,mission",registered_businesses,False
park_53,McKinley Square,park,1.5,0.0,6.0,22.0,37.75916375,-122.40469672,4.0,"park,Neighborhood Park or Playground",base_pois,False
muni_6574,Mclaren School Ne-Fs/Sb,transport,0.34263982569627494,0.0,5.0,24.0,37.714133,-122.423673,3.5164958254795615,"transport,muni,transit",muni_stops,True
muni_6575,McLaren School SW-FS/BZ,transport,0.1,0.0,0.0,24.0,37.7141,-122.4241,3.5,"muni,transit,stop",base_pois,False
biz_1159382-08-171,Meat By Pete,restaurant,1.5115311366376476,31.269682169047144,8.0,22.0,37.72494,-122.392467,3.924858666742462,"restaurant,food services,bayview hunters point",registered_businesses,False
sfo_3350,Mechinical Structure - 120,airport,3.7633367711598718,0.0,0.0,24.0,37.61717930500003,-122.38851521799997,4.545155654861746,"airport,airport (sfo)",sfo_facilities,False
rest_1299886-03-221,Melzee’s Cookie Co.,restaurant,1.5,11.120703709986975,11.0,22.0,37.798353,-122.4352215,4.2,"food,restaurant",base_pois,False
park_11476,Merced Branch Library,park,1.5,0.0,6.0,22.0,37.72661671,-122.47449444,4.0,"park,Library",base_pois,False
park_17,Merced Heights Playground,park,1.5,0.0,6.0,22.0,37.71752783,-122.47029461,4.0,"park,Neighborhood Park or Playground",base_pois,False
rest_1250427-04-201,Merchant Roots,restaurant,1.5,23.11575880027309,11.0,22.0,37.782027,-122.4327105,4.2,"food,restaurant",base_pois,False
sfo_3418,Merf - 1030,airport,4.321328084500087,0.0,0.0,24.0,37.630192572000055,-122.38770892999996,4.001010710098446,"airport,airport (sfo)",sfo_facilities,False
rest_1019310-02-151,Mescolanza Restaurant,restaurant,1.5,30.164311453996913,11.0,22.0,37.781532,-122.4598545,4.2,"food,restaurant",base_pois,False
landmark_046,Mezzanine,nightlife,2.578640272204669,25.0,20.0,2.0,37.7749,-122.4094,4.5295869783470515,"venue,music,nightlife,indie,electronic",sf_landmarks_curated,False
park_148,Michelangelo Playground,park,1.5,0.0,6.0,22.0,37.80112112,-122.41691652,4.0,"park,Neighborhood Park or Playground",base_pois,False
muni_5501,Middle Point Rd & Acacia,transport,0.23508611598159693,0.0,5.0,24.0,37.737011,-122.379321,3.6610370842879956,"transport,muni,transit",muni_stops,True
muni_5504,Middle Point Rd&Fairfax Ave Sw-Fs/Sb,transport,0.31725935753090806,0.0,5.0,24.0,37.73502,-122.37947,3.3427636612668064,"transport,muni,transit",muni_stops,True
rest_1289135-10-211,Midnite Bagel,restaurant,1.5,30.49663916883599,11.0,22.0,37.749823358,-122.495489505,4.2,"food,restaurant",base_pois,False
park_167,Midtown Terrace Playground,park,1.5,0.0,6.0,22.0,37.75172131,-122.45546265,4.0,"park,Neighborhood Park or Playground",base_pois,False
muni_7868,Miguel St&Laidley St E-Mi/Sb,transport,0.2824501527268678,0.0,5.0,24.0,37.737752,-122.428248,3.2001495435439913,"transport,muni,transit",muni_stops,True
rest_1270761-03-211,Milk SF,restaurant,1.5,46.50671316257359,11.0,22.0,37.767861,-122.4224955,4.2,"food,restaurant",base_pois,False
biz_1262824-10-201,Miller & Lux,restaurant,1.9000912781436825,20.584690663059806,8.0,22.0,37.767996,-122.3876025,3.893823805587365,"restaurant,food services,mission bay",registered_businesses,False
park_19,Minnie and Lovie Ward Rec Center,park,1.5,0.0,6.0,22.0,37.71576894,-122.45758848,4.0,"park,Neighborhood Park or Playground",base_pois,False
rest_1339240-07-231,Minnie Bell's Soul Movement,restaurant,1.5,36.345522084131474,11.0,22.0,37.782072,-122.4327195,4.2,"food,restaurant",base_pois,False
muni_5515,Miraloma Dr&Juanita Way Nw-Ns/Sb,transport,0.27013997269972956,0.0,5.0,24.0,37.739377,-122.460083,3.4834518418278098,"transport,muni,transit",muni_stops,True
park_70,Miraloma Playground,park,1.5,0.0,6.0,22.0,37.73864566,-122.44931381,4.0,"park,Neighborhood Park or Playground",base_pois,False
biz_1259244-09-201,Mishka,restaurant,1.5383934900866247,14.95300616385842,8.0,22.0,37.797066,-122.434812,4.1389728203694744,"restaurant,food services,marina",registered_businesses,False
rest_1209502-01-191,Miss Tomato Sandwich Shop,restaurant,1.5,19.618976645495145,11.0,22.0,37.792197,-122.3980875,4.2,"food,restaurant",base_pois,False
muni_7765,Mission Bay Blvd N & 4th St N-MB/BZ,transport,0.1,0.0,0.0,24.0,37.771062,-122.390872,3.5,"muni,transit,stop",base_pois,False
park_957476,Mission Bay Park,park,1.5,0.0,6.0,22.0,37.77069685,-122.39276689,4.0,"park,Neighborhood Park or Playground",base_pois,False
muni_7766,Mission Bay South & 4th St,transport,0.1,0.0,0.0,24.0,37.770513,-122.391037,3.5,"muni,transit,stop",base_pois,False
rest_1388473-05-251,Mission Cafeteria,restaurant,1.5,35.581084817214474,11.0,22.0,37.776483,-122.4148365,4.2,"food,restaurant",base_pois,False
park_957478,Mission Creek Park,park,1.5,0.0,6.0,22.0,37.77251887,-122.39540704,4.0,"park,Neighborhood Park or Playground",base_pois,False
landmark_029,Mission District,shopping,1.8131185524260789,0.0,6.0,22.0,37.7599,-122.4148,3.9730116645556395,"neighborhood,shopping,food,culture,latino",sf_landmarks_curated,False
park_63,Mission Dolores Park,park,1.5,0.0,6.0,22.0,37.75975462,-122.42712797,4.0,"park,Neighborhood Park or Playground",base_pois,False
park_61,Mission Playground,park,1.5,0.0,6.0,22.0,37.75931092,-122.42231703,4.0,"park,Neighborhood Park or Playground",base_pois,False
park_59,Mission Rec Center,park,1.5,0.0,6.0,22.0,37.75814215,-122.41292683,4.0,"park,Neighborhood Park or Playground",base_pois,False
muni_5552,Mission St&16th St SW-FS/BB,transport,0.1,0.0,0.0,24.0,37.764804,-122.419737,3.5,"muni,transit,stop",base_pois,False
muni_5567,Mission St&26th St NE-FS/BZ,transport,0.1,0.0,0.0,24.0,37.74951,-122.4181,3.5,"muni,transit,stop",base_pois,False
muni_5568,Mission St&26th St SW-FS/BZ,transport,0.1,0.0,0.0,24.0,37.74857,-122.41818,3.5,"muni,transit,stop",base_pois,False
muni_5572,Mission St&30th St NW-NS/BB,transport,0.1,0.0,0.0,24.0,37.742417,-122.421991,3.5,"muni,transit,stop",base_pois,False
muni_5536,Mission St&5Th St W-Fs/Bz,transport,0.19507786149879427,0.0,5.0,24.0,37.782725,-122.40664,3.263078416090206,"transport,muni,transit",muni_stops,True
muni_5537,Mission St&6th St E-FS/BZ,transport,0.1,0.0,0.0,24.0,37.78119,-122.40831,3.5,"muni,transit,stop",base_pois,False
muni_5540,Mission St&8Th St W-Fs/Bz,transport,0.20857390020298092,0.0,5.0,24.0,37.77723,-122.41355,3.237852088793102,"transport,muni,transit",muni_stops,True
muni_5575,Mission St&Allison St S-Ns/Bz,transport,0.21482120022703885,0.0,5.0,24.0,37.71448,-122.44264,3.9977467199721595,"transport,muni,transit",muni_stops,True
muni_5577,Mission St&Appleton Ave E-Fs/Bz,transport,0.2626733609668467,0.0,5.0,24.0,37.738867,-122.423871,3.2190070593926414,"transport,muni,transit",muni_stops,True
muni_5578,Mission St&Appleton Ave N-NS/BZ,transport,0.1,0.0,0.0,24.0,37.73899,-122.42404,3.5,"muni,transit,stop",base_pois,False
muni_5579,Mission St&Beale St W-FS/BZ,transport,0.1,0.0,0.0,24.0,37.791144,-122.395916,3.5,"muni,transit,stop",base_pois,False
muni_5588,Mission St&Flournoy St N-Ns/Ps,transport,0.36629586369696887,0.0,5.0,24.0,37.70682,-122.45906,3.2781524944993867,"transport,muni,transit",muni_stops,True
muni_5589,Mission St&Foote Ave N-Ns/Bz,transport,0.33242049839857846,0.0,5.0,24.0,37.71285,-122.44462,3.4512489055863953,"transport,muni,transit",muni_stops,True
muni_5592,Mission St&Geneva Ave W-Fs/Bb,transport,0.2656575798706827,0.0,5.0,24.0,37.716455,-122.441149,3.179213049349085,"transport,muni,transit",muni_stops,True
muni_5594,Mission St&Goethe St N-NS/BB,transport,0.1,0.0,0.0,24.0,37.70736,-122.45708,3.5,"muni,transit,stop",base_pois,False
muni_5595,Mission St&Guttenberg St Ne-Fs/Bz,transport,0.38884555435106216,0.0,5.0,24.0,37.71251,-122.44475,3.595514393615625,"transport,muni,transit",muni_stops,True
muni_5599,Mission St&Italy Ave E-FS/BZ,transport,0.1,0.0,0.0,24.0,37.71865,-122.439259,3.5,"muni,transit,stop",base_pois,False
muni_5602,Mission St&Lowell St W-FS/BZ,transport,0.1,0.0,0.0,24.0,37.711432,-122.446486,3.5,"muni,transit,stop",base_pois,False
muni_5603,Mission St&Main St N-Ns,transport,0.364184171109194,0.0,5.0,24.0,37.791965,-122.39493,3.303580742933124,"transport,muni,transit",muni_stops,True
muni_5604,Mission St&Mt Vernon Ave N-NS/BZ,transport,0.1,0.0,0.0,24.0,37.7147,-122.44265,3.5,"muni,transit,stop",base_pois,False
muni_5608,Mission St&Oliver St E-FS/BZ,transport,0.1,0.0,0.0,24.0,37.70962,-122.45006,3.5,"muni,transit,stop",base_pois,False
muni_5616,Mission St&Persia Ave NW-NS/BZ,transport,0.1,0.0,0.0,24.0,37.723263,-122.435971,3.5,"muni,transit,stop",base_pois,False
muni_7299,Mission St&South Van Ness Ave E-FS,transport,0.1,0.0,0.0,24.0,37.772994,-122.418485,3.5,"muni,transit,stop",base_pois,False
biz_1059976-03-161,Mister Jiu'S,restaurant,1.859561133418898,32.77583274128778,8.0,22.0,37.793605864,-122.406678849,4.030681453997681,"restaurant,food services,chinatown",registered_businesses,False
biz_1087546-08-161,Mister Jiu'S,restaurant,1.3049113452849161,28.17275050534191,8.0,22.0,37.793741959,-122.406248457,4.257752494313879,"restaurant,food services,chinatown",registered_businesses,False
rest_1332802-05-231,Mister's SF,restaurant,1.5,30.291445476581732,11.0,22.0,37.77975,-122.4096615,4.2,"food,restaurant",base_pois,False
biz_1385840-04-251,Mixt,restaurant,1.3779886731972337,35.64457432454909,8.0,22.0,37.765629,-122.466276,4.207081686270735,"restaurant,food services,inner sunset",registered_businesses,False
sfo_3405,Mltp - 918,airport,3.061048410828979,0.0,0.0,24.0,37.63691155700008,-122.38404470499997,4.5634869552307356,"airport,airport (sfo)",sfo_facilities,False
sfo_3396,Mltp - 920,airport,3.1144022672646265,0.0,0.0,24.0,37.63663365200006,-122.38481883799994,4.18240658142723,"airport,airport (sfo)",sfo_facilities,False
sfo_3398,Mltp - 924,airport,3.4312170200138663,0.0,0.0,24.0,37.63689334400004,-122.38507533399996,4.3759466292679505,"airport,airport (sfo)",sfo_facilities,False
biz_1376629-12-241,Mm Sushi Llc,restaurant,1.308748488503005,20.644626884703484,8.0,22.0,37.745613,-122.398875,3.8580144306545345,"restaurant,food services,bayview hunters point",registered_businesses,False
rest_1273842-04-211,Mobilize Love,restaurant,1.5,34.53764566021586,11.0,22.0,37.762812,-122.5068525,4.2,"food,restaurant",base_pois,False
rest_0373771-01-001,Mochica,restaurant,1.5,47.9356197026849,11.0,22.0,37.778175,-122.4024525,4.2,"food,restaurant",base_pois,False
biz_1252791-05-201,Molcaxitl,restaurant,1.7100009412225456,43.750998970614724,8.0,22.0,37.740285,-122.4865845,3.6412411255253336,"restaurant,food services,sunset/parkside",registered_businesses,False
rest_1345510-10-231,Momo Noodle,restaurant,1.5,13.736141384595715,11.0,22.0,37.782891,-122.4087885,4.2,"food,restaurant",base_pois,False
biz_0484699-01-001,Monte Cristo Club,restaurant,1.0309947884811343,41.783106084017085,8.0,22.0,37.764621,-122.3970435,4.58042511318424,"restaurant,food services,potrero hill",registered_businesses,False
muni_5427,Monterey Blvd&Detroit St SE-FS/BZ,transport,0.1,0.0,0.0,24.0,37.731508,-122.443977,3.5,"muni,transit,stop",base_pois,False
muni_5429,Monterey Blvd&Edna St Sw-Ns/Bz,transport,0.18111221208708803,0.0,5.0,24.0,37.731481,-122.446692,3.4240483033683056,"transport,muni,transit",muni_stops,True
muni_5431,Monterey Blvd&Faxon Ave S-Fs/Sb,transport,0.3626404858966853,0.0,5.0,24.0,37.730695,-122.459085,3.7890853242247555,"transport,muni,transit",muni_stops,True
muni_5435,Monterey Blvd&Gennessee St Nw-Fs/Bz,transport,0.15352366136546394,0.0,5.0,24.0,37.731615,-122.451445,3.752515924216232,"transport,muni,transit",muni_stops,True
muni_5439,Monterey Blvd&Ridgewood Ave NE-NS,transport,0.1,0.0,0.0,24.0,37.731615,-122.453289,3.5,"muni,transit,stop",base_pois,False
muni_5440,Monterey Blvd&Ridgewood Ave SE-FS,transport,0.1,0.0,0.0,24.0,37.731472,-122.453083,3.5,"muni,transit,stop",base_pois,False
muni_5441,Monterey Blvd&Saint Elmo Way NE-NS,transport,0.1,0.0,0.0,24.0,37.730553,-122.460426,3.5,"muni,transit,stop",base_pois,False
muni_5444,Monterey Blvd&Valdez Ave NE-NS/SB,transport,0.1,0.0,0.0,24.0,37.731445,-122.455649,3.5,"muni,transit,stop",base_pois,False
biz_1046826-12-151,Monterey Pizza & Asian Zap,restaurant,1.249826087809722,25.62917209540241,8.0,22.0,37.731276,-122.4487305,4.4038290180429085,"restaurant,food services,west of twin peaks",registered_businesses,False
muni_5731,Montgomery Station Inbound,transport,0.1,0.0,0.0,24.0,37.789219,-122.401351,3.5,"muni,transit,stop",base_pois,False
rest_1380149-02-251,Mookoos,restaurant,1.5,49.091539343519315,11.0,22.0,37.74285,-122.476419,4.2,"food,restaurant",base_pois,False
biz_1346068-11-231,Morel,restaurant,1.8662757734159725,47.7841620818539,8.0,22.0,37.800576,-122.4365355,4.376003768580413,"restaurant,food services,marina",registered_businesses,False
biz_1387073-04-251,Morning Due,restaurant,1.7847089091881483,13.934570739883217,8.0,22.0,37.7631,-122.4283545,4.132155876767069,"restaurant,food services,castro/upper market",registered_businesses,False
biz_0046324-12-001,Morrison Management-Sf Towers,restaurant,1.173023921343297,45.31831794659432,8.0,22.0,37.789056,-122.422968,4.414761514544434,"restaurant,food services,western addition",registered_businesses,False
muni_7742,Morse St&Lowell St S-NS/BZ,transport,0.1,0.0,0.0,24.0,37.711021,-122.446211,3.5,"muni,transit,stop",base_pois,False
park_132,Moscone Rec Center,park,1.5,0.0,6.0,22.0,37.80213066,-122.4331224,4.0,"park,Neighborhood Park or Playground",base_pois,False
biz_0345196-01-001,Moscow & Tbilisi Bakery Store,restaurant,1.9023032049180275,17.91847289791074,8.0,22.0,37.780695,-122.4790065,4.669594782998282,"restaurant,food services,outer richmond",registered_businesses,False
muni_7985,Moscow St&Avalon Ave E-NS/PS,transport,0.1,0.0,0.0,24.0,37.724278,-122.425285,3.5,"muni,transit,stop",base_pois,False
muni_5698,Moscow St&Brazil Ave N-Ns,transport,0.2880961973280134,0.0,5.0,24.0,37.72136,-122.42762,3.0468529083578395,"transport,muni,transit",muni_stops,True
muni_7984,Moscow St&Excelsior Ave E-Ns/Ps,transport,0.28546220502791675,0.0,5.0,24.0,37.722717,-122.426454,3.5729531918565773,"transport,muni,transit",muni_stops,True
biz_1314447-09-221,Mother,restaurant,1.0663982790432747,43.35530198111092,8.0,22.0,37.751562,-122.419197,4.073149855899894,"restaurant,food services,mission",registered_businesses,False
park_102,Mountain Lake Park,park,1.5,0.0,6.0,22.0,37.78724185,-122.4691026,4.0,"park,Neighborhood Park or Playground",base_pois,False
biz_0441341-02-001,Moya Restaurant,restaurant,1.2533076007056438,35.67155677734973,8.0,22.0,37.776030798,-122.414422265,4.3507517133566695,"restaurant,food services,south of market",registered_businesses,False
sfo_3361,Mpoe - 620,airport,2.521507435200051,0.0,0.0,24.0,37.621869428000025,-122.397449694,3.7135965337556556,"airport,airport (sfo)",sfo_facilities,False
sfo_3346,Mpoe 2 - 56,airport,4.129804518104005,0.0,0.0,24.0,37.613762285000064,-122.39357314199998,4.611543365756966,"airport,airport (sfo)",sfo_facilities,False
rest_0469719-01-001,Mr Crave Bistro,restaurant,1.5,40.04791482903498,11.0,22.0,37.784016,-122.4170145,4.2,"food,restaurant",base_pois,False
biz_1146712-05-171,Mr Spicy Seafood,restaurant,1.5191672349143215,22.668687324442168,8.0,22.0,37.782415993,-122.471193039,4.441137670559834,"restaurant,food services,inner richmond",registered_businesses,False
biz_1246831-02-201,Mr. Green Bubble,restaurant,1.924280383679061,39.473840728041196,8.0,22.0,37.72431,-122.4569475,4.003935372771205,"restaurant,food services,west of twin peaks",registered_businesses,False
park_69,Mt. Davidson Park,park,1.5,0.0,6.0,22.0,37.73906794,-122.45466691,4.0,"park,Regional Park",base_pois,False
park_78,Mt. Olympus,park,1.5,0.0,6.0,22.0,37.76331267,-122.44555372,4.0,"park,Mini Park",base_pois,False
biz_0351919-02-001,Muddy Waters Coffee House,restaurant,1.472573510907072,47.76506503172203,8.0,22.0,37.764513,-122.4215955,4.2442799575012575,"restaurant,food services,mission",registered_businesses,False
biz_1322720-01-231,Muguboka Restaurant,restaurant,1.927970608165824,27.929863071624364,8.0,22.0,37.777131,-122.463225,3.9196422384956864,"restaurant,food services,inner richmond",registered_businesses,False
park_176,Mullen & Peralta Mini Park,park,1.5,0.0,6.0,22.0,37.74608143,-122.40882028,4.0,"park,Mini Park",base_pois,False
biz_1150952-06-171,Munchery Inc.,restaurant,1.6868495657664668,34.024367252987766,8.0,22.0,37.764576,-122.4118575,4.157612321074889,"restaurant,food services,mission",registered_businesses,False
park_155,Muriel Leff Mini Park,park,1.5,0.0,6.0,22.0,37.78006853,-122.46504709,4.0,"park,Neighborhood Park or Playground",base_pois,False
landmark_009,Museum of the African Diaspora,museum,2.5171410913197425,12.0,9.0,17.0,37.787,-122.4041,4.593596612926566,"museum,african,diaspora,culture",sf_landmarks_curated,False
biz_0380591-05-001,Mussel Bar,restaurant,1.6065663351954298,26.642772818478537,8.0,22.0,37.766124,-122.446467,4.553128267490251,"restaurant,food services,haight ashbury",registered_businesses,False
rest_1189465-05-181,Mylk Guys Inc,restaurant,1.5,21.66038111044424,11.0,22.0,37.777014,-122.4153225,4.2,"food,restaurant",base_pois,False
rest_0393522-02-001,Myo Oo,restaurant,1.5,12.345351504412985,11.0,22.0,37.804581,-122.4330255,4.2,"food,restaurant",base_pois,False
muni_5454,Myra Way&Molimo Dr Sw-Ns/Ps,transport,0.21265221860076494,0.0,5.0,24.0,37.737727,-122.451732,3.7220893812086624,"transport,muni,transit",muni_stops,True
rest_1160842-09-171,Naan N Curry,restaurant,1.5,29.59344906855665,11.0,22.0,37.778508,-122.391999,4.2,"food,restaurant",base_pois,False
rest_1298660-02-221,Nabe,restaurant,1.5,14.191143193163038,11.0,22.0,37.763541,-122.466618,4.2,"food,restaurant",base_pois,False
rest_1248682-03-201,Nachoria,restaurant,1.5,37.70534940910176,11.0,22.0,37.776582,-122.4026145,4.2,"food,restaurant",base_pois,False
rest_1339579-08-231,Nakorn Thai SF,restaurant,1.5,22.808584169230123,11.0,22.0,37.78263,-122.4661545,4.2,"food,restaurant",base_pois,False
biz_1067527-05-161,Nami,restaurant,1.257372313055146,22.27702599618247,8.0,22.0,37.724409,-122.4574425,4.751631326785101,"restaurant,food services,west of twin peaks",registered_businesses,False
biz_1222827-05-191,Namu Stonepot,restaurant,1.8291504903457503,20.79987627400011,8.0,22.0,37.761588,-122.425722,4.335282709554511,"restaurant,food services,mission",registered_businesses,False
biz_1214258-02-191,Nancy'S Catering,restaurant,1.9437983681037112,23.370342118188105,8.0,22.0,37.773918,-122.4200385,3.7557533401684813,"restaurant,food services,mission",registered_businesses,False
